merged_row_index,query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags,source_file,source_app,source_platform,male_count,female_count,total_players_from_gender,total_players_mentioned,duration_hours,difficulty,release_year,release_month,total_players,release_date,duration_bin,suspicious_want_count,usable_for_popularity_analysis
3150,官渡,官渡,7.7,7.3,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.2,0,0,0,0,5.8,12535.0,283,两级反转发行工作室,6男2女 4.0小时 进阶 2019.11发行,,miquan_ratings.csv,miquan,mobile,6,2,8,,4.0,进阶,2019,11,8,2019-11-01,3-4h,True,False
3153,当长河再度流淌时,当长河再度流淌时,7.7,7.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.4,0.0,0,0,0,0,1.4,11872.0,587,咪咕挑灯工作室; 葵花工作室,3男3女 4.5小时 进阶 2022.09发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,9,6,2022-09-01,4-5h,True,False
3154,狗血爱情事故,狗血爱情事故,6.4,6.3,0.0,0.0,7.2,0.0,6.2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,9826.0,363,九州长歌工作室,4男3女 4.5小时 进阶 2022.06发行,架空 机制 欢乐 都市,miquan_ratings.csv,miquan,mobile,4,3,7,,4.5,进阶,2022,6,7,2022-06-01,4-5h,True,False
3156,一统秦楼,一统秦楼,7.3,6.9,0.0,0.0,6.9,0.0,7.3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,17718.0,674,弥谷谜谷,4男3女 5.0小时 进阶,架空 机制 欢乐 武侠,miquan_ratings.csv,miquan,mobile,4,3,7,,5.0,进阶,,,7,,4-5h,True,False
3157,妖歌曼舞,妖歌曼舞,7.7,7.3,0.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3161.0,18008.0,1036,树人工作室,3男3女 7.0小时 进阶 2022.07发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,7.0,进阶,2022,7,6,2022-07-01,6-8h,False,True
3158,入殓师,入殓师,7.1,7.0,0.0,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2914.0,15152.0,667,啃大瓜,3男3女 4.5小时 进阶 2022.10发行,中式 情感 沉浸 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,10,6,2022-10-01,4-5h,False,True
3159,福报,福报,6.9,6.9,6.3,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8320.0,11212.0,366,库奈光年,4男3女 4.0小时 进阶 2022.06发行,中式 推理 欢乐 都市,miquan_ratings.csv,miquan,mobile,4,3,7,,4.0,进阶,2022,6,7,2022-06-01,3-4h,False,True
3160,似灵寺3,似灵寺3,6.6,6.6,0.0,0.0,0.0,6.8,0.0,0.0,6.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2914.0,10054.0,255,鹅作剧; 鲸语文创,3男3女 4.5小时 进阶 2022.07发行,架空 情感 沉浸 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,7,6,2022-07-01,4-5h,False,True
3161,祁山,祁山,7.8,7.7,0.0,0.0,0.0,7.4,7.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5.4,33381.0,2522,Mr.一番工作室,5男3女 7.0小时 进阶 2022.09发行,古风 机制 沉浸 历史,miquan_ratings.csv,miquan,mobile,5,3,8,,7.0,进阶,2022,9,8,2022-09-01,6-8h,True,False
3162,布达佩斯大饭店2,布达佩斯大饭店2,8.2,7.8,7.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,17142.0,26167.0,1642,SSR推理发行工作室,4男2女 4.5小时 进阶,,miquan_ratings.csv,miquan,mobile,4,2,6,,4.5,进阶,,,6,,4-5h,False,True
3165,余你,余你,6.3,6.4,0.0,0.0,0.0,6.5,0.0,0.0,0.0,6.4,0.0,0,0,0,0.0,0.0,0,0,0,0,2914.0,3086.0,193,PM工作室,3男3女 4.5小时 新手 2022.09发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,新手,2022,9,6,2022-09-01,4-5h,False,True
3166,花吃了那女孩,花吃了那女孩,6.6,6.9,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,30204.0,120465.0,5370,脑力觉醒; 神隐六处,3男3女 5.0小时 进阶 2022.10发行,日式 推理 惊悚 怪谈,miquan_ratings.csv,miquan,mobile,3,3,6,,5.0,进阶,2022,10,6,2022-10-01,4-5h,False,True
3168,第十艺术,第十艺术,7.3,7.1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.4,0.0,0,0,0,0,1.4,14308.0,839,隐匿角色,4男3女 6.0小时 进阶 2022.06发行,,miquan_ratings.csv,miquan,mobile,4,3,7,,6.0,进阶,2022,6,7,2022-06-01,5-6h,True,False
3169,空中小屋杀人事件,空中小屋杀人事件,6.1,6.4,6.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1796.0,16787.0,301,威海不二工作室,4男2女 4.5小时 高阶 2021.02发行,,miquan_ratings.csv,miquan,mobile,4,2,6,,4.5,高阶,2021,2,6,2021-02-01,4-5h,False,True
3171,关于我成为杀手这件事,关于我成为杀手这件事,8.2,7.8,0.0,0.0,0.0,8.1,0.0,7.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,19272.0,1446,山人文化,《关于我成为杀手这件事》 角色：汉娜 类型：情感/还原/欧式/演绎 时长：5~7小时 人数：6人 3男3女（不...全文,,miquan_ratings.csv,miquan,mobile,3,3,6,6,7.0,,,,6,,6-8h,True,False
3172,子时已到3自寻生路,子时已到3自寻生路,6.7,6.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9095.0,18869.0,641,津门探案,百本选手说剧本:剧本《子时已到3自寻生路》6人本 3男3女 剧本类型:盒装本 恐怖本 游戏时间:4.5小时左右 实话实说 这个本 同车 队友太给力 （3个女生是 奶 ）一直都在尖叫😱 而且 店家也 良心 （闭店开）剧情方面 胡说八道 故事 特别离谱 主要是 找一家 恐怖氛围 营造的好 的 店里开 （吐槽 这个本 的歌曲 不好听）实话实说 就是这样 剧本不行 DM 来...全文,日式 推理 惊悚 进阶,miquan_ratings.csv,miquan,mobile,3,3,6,6,4.5,,,,6,,4-5h,False,True
3174,开在泥沼之下,开在泥沼之下,7.1,7.1,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0,0,0,6.8,0.0,0,0,0,0,6565.0,5996.0,203,剧幕工坊,3男3女 4.0小时 进阶 2021.11发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,进阶,2021,11,6,2021-11-01,3-4h,False,True
3176,百万爆瓜,百万爆瓜,6.9,6.8,0.0,0.0,7.4,0.0,0.0,6.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,98.0,6171.0,194,音派文化工作室,3男3女 4.5小时 进阶 2022.06发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,6,6,2022-06-01,4-5h,True,False
3177,贤者之石,贤者之石,8.9,8.3,0.0,8.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5044.0,39960.0,3526,第七诫工作室,3男3女 8.0小时 进阶 2020.05发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,8.0,进阶,2020,5,6,2020-05-01,6-8h,False,True
3180,翌日行,翌日行,6.7,7.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,11.3,6219.0,203,佛系工作室,3男3女 4.0小时 进阶 2022.08发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,进阶,2022,8,6,2022-08-01,3-4h,True,False
3181,一步之遥,一步之遥,7.5,7.3,6.9,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,6565.0,3184.0,114,木心工作室,3男3女 4.5小时 进阶 2022.04发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,4,6,2022-04-01,4-5h,False,True
3184,九龙大案,九龙大案,6.6,6.8,6.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,324.0,3250.0,117,千手千臂工作室,5男2女 4.5小时 进阶 2022.07发行,,miquan_ratings.csv,miquan,mobile,5,2,7,,4.5,进阶,2022,7,7,2022-07-01,4-5h,False,True
3185,守夜人,守夜人,7.5,7.4,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,11.3,18026.0,717,可疑的宣发工作室; 奇点剧本工作室,3男3女 5.0小时 进阶 2022.07发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,5.0,进阶,2022,7,6,2022-07-01,4-5h,True,False
3186,琴梦未央,琴梦未央,7.1,7.1,0.0,0.0,0.0,6.4,0.0,7.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,12860.0,634,路人光环工作室,4男3女 4.5小时 进阶 2022.07发行,古风 还原 沉浸 历史,miquan_ratings.csv,miquan,mobile,4,3,7,,4.5,进阶,2022,7,7,2022-07-01,4-5h,True,False
3190,水调歌头,水调歌头,6.4,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0,0,0,0.0,0.0,0,0,0,0,2915.0,3538.0,130,一直事务所,体验角色：沈容和 剧本评价：体量不大，4小时可以结束，剧情略显老套，男生三个渣男，女生都很惨，主爱情线，基本无亲情友...全文,古风 情感 演绎 家国,miquan_ratings.csv,miquan,mobile,,,,,4.0,,,,,,3-4h,False,True
3191,明月微凉,明月微凉,5.9,6.1,0.0,0.0,0.0,6.1,0.0,0.0,6.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2915.0,1647.0,134,剧美优品出版社,3男3女 4.5小时 进阶 2022.08发行,古风 情感 沉浸 宫廷,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,8,6,2022-08-01,4-5h,False,True
3192,一期一会,一期一会,8.0,7.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2289.0,14819.0,575,折子戏工作室,3男3女 5.0小时 进阶,日式 推理 治愈 校园,miquan_ratings.csv,miquan,mobile,3,3,6,,5.0,进阶,,,6,,4-5h,False,True
3193,飞鱼照京霜,飞鱼照京霜,7.1,6.8,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0,0,0,6.2,0.0,0,0,0,0,13834.0,64034.0,2487,破防推理,4男3女 5.0小时 进阶 2022.06发行,架空 机制 立意 武侠,miquan_ratings.csv,miquan,mobile,4,3,7,,5.0,进阶,2022,6,7,2022-06-01,4-5h,False,True
3194,邪门,邪门,7.2,7.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,11.3,13588.0,572,梦巴文化,2男3女 4.0小时 进阶 2022.04发行,日式 推理 惊悚 进阶,miquan_ratings.csv,miquan,mobile,2,3,5,,4.0,进阶,2022,4,5,2022-04-01,3-4h,True,False
3195,一间花铺,一间花铺,7.3,7.2,0.0,0.0,0.0,7.4,0.0,0.0,7.3,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,97877.0,4080,时间裂缝,3男3女 4.5小时 新手 2022.07发行,中式 情感 沉浸 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,新手,2022,7,6,2022-07-01,4-5h,False,True
3196,孙策,孙策,8.1,7.6,0.0,0.0,0.0,7.9,0.0,0.0,0.0,8.5,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,122212.0,8086,岛屿工作室,3男4女 5.0小时 进阶 2022.07发行,古风 情感 演绎 历史,miquan_ratings.csv,miquan,mobile,3,4,7,,5.0,进阶,2022,7,7,2022-07-01,4-5h,False,True
3197,他曾在春天死去,他曾在春天死去,7.5,7.2,0.0,0.0,0.0,7.5,6.3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7609.0,9986.0,410,杭间剧制,3男3女 4.5小时 进阶 2022.06发行,中式 机制 沉浸 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,6,6,2022-06-01,4-5h,False,True
3198,你要这么想我也没办法,你要这么想我也没办法,7.4,6.9,0.0,0.0,7.6,0.0,0.0,0.0,6.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8856.0,33497.0,1594,闲顽工作室,3男3女 4.0小时 进阶 2022.07发行,中式 情感 欢乐 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,进阶,2022,7,6,2022-07-01,3-4h,False,True
3199,远远乡,远远乡,7.9,7.4,0.0,0.0,0.0,7.8,0.0,0.0,7.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,18217.0,1036,预谋剧制; 斗茶工作室,3男3女 4.5小时 新手,架空 情感 沉浸 其他,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,新手,,,6,,4-5h,False,True
3200,黎明晚星,黎明晚星,7.5,7.2,0.0,0.0,0.0,7.1,0.0,0.0,7.1,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,2546.0,162,渡梦工作室,3男3女 4.5小时 进阶 2022.04发行,未来 情感 沉浸 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,4,6,2022-04-01,4-5h,False,True
3201,十八日的死神碑,十八日的死神碑,6.8,6.7,6.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2928.0,9968.0,356,万物可爱,4男3女 5.0小时 进阶 2021.12发行,日式 推理 悬疑 都市,miquan_ratings.csv,miquan,mobile,4,3,7,,5.0,进阶,2021,12,7,2021-12-01,4-5h,False,True
3203,七尺之下,七尺之下,7.5,7.3,0.0,0.0,0.0,7.4,0.0,7.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,8651.0,332,慢热TUO,3男3女 5.0小时 新手 2022.08发行,中式 还原 沉浸 新手,miquan_ratings.csv,miquan,mobile,3,3,6,,5.0,新手,2022,8,6,2022-08-01,4-5h,True,False
3205,流云飞雪,流云飞雪,7.4,7.0,6.4,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.6,15221.0,609,卿城文创,4男4女 6.0小时 高阶 2022.02发行,架空 机制 悬疑 武侠,miquan_ratings.csv,miquan,mobile,4,4,8,,6.0,高阶,2022,2,8,2022-02-01,5-6h,True,False
3207,星空落下那一天,星空落下那一天,6.9,6.8,0.0,0.0,0.0,0.0,0.0,6.9,6.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,7646.0,275,M18第Y现场,补测系列⭕️《星空落下那一天》⭕️ 📖剧本类型:未来｜穿越｜还原｜立意｜情感 👦玩家配置:三男四女（不可反串） 🕰体验时长4-5小时 这是一部很特别的本子，可能现代情感本创作空间...全文,,miquan_ratings.csv,miquan,mobile,3,4,7,,5.0,,,,7,,4-5h,True,False
3208,搞钱2,搞钱2,6.6,6.4,0.0,0.0,7.3,0.0,6.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,82585.0,2167,大象剧制,5男5女 4.5小时 进阶 2022.07发行,架空 机制 欢乐 都市,miquan_ratings.csv,miquan,mobile,5,5,10,,4.5,进阶,2022,7,10,2022-07-01,4-5h,True,False
3209,年年岁岁,年年岁岁,7.6,7.2,0.0,0.0,7.1,0.0,7.1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,5900.0,200,LARP原创工作室,3男3女 4.0小时 进阶,中式 机制 欢乐 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,进阶,,,6,,3-4h,True,False
3214,地君,地君,7.0,6.5,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.9,0,0,0,0,5.8,47175.0,1466,黑巢剧本工作室,6男1女 4.5小时 进阶 2021.10发行,,miquan_ratings.csv,miquan,mobile,6,1,7,,4.5,进阶,2021,10,7,2021-10-01,4-5h,True,False
3215,永不褪色的山楂林,永不褪色的山楂林,8.5,8.3,0.0,0.0,0.0,8.3,0.0,0.0,8.3,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,163034.0,14311,不俗发行工作室,4男3女 5.0小时 进阶 2022.05发行,民国 情感 沉浸 历史,miquan_ratings.csv,miquan,mobile,4,3,7,,5.0,进阶,2022,5,7,2022-05-01,4-5h,False,True
3216,杜鹃,杜鹃,7.4,7.2,0.0,0.0,0.0,7.3,0.0,0.0,0.0,8.3,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,14500.0,731,棋飞翔,4男3女 4.5小时 进阶 2022.01发行,古风 情感 演绎 权谋,miquan_ratings.csv,miquan,mobile,4,3,7,,4.5,进阶,2022,1,7,2022-01-01,4-5h,False,True
3221,西首尔死囚异闻录,西首尔死囚异闻录,6.1,6.0,6.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8637.0,11857.0,582,Siren剧本工作室,4男2女 6.0小时 高阶,,miquan_ratings.csv,miquan,mobile,4,2,6,,6.0,高阶,,,6,,5-6h,False,True
3222,殡仪馆,殡仪馆,6.1,6.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1526.0,13985.0,371,天津第一现场,3男4女 4.5小时 进阶 2022.04发行,,miquan_ratings.csv,miquan,mobile,3,4,7,,4.5,进阶,2022,4,7,2022-04-01,4-5h,False,True
3223,中华龙组,中华龙组,7.2,6.7,0.0,0.0,7.6,0.0,6.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,21114.0,716,银河制片厂,4男3女 4.5小时 新手 2021.12发行,中式 机制 欢乐 家国,miquan_ratings.csv,miquan,mobile,4,3,7,,4.5,新手,2021,12,7,2021-12-01,4-5h,True,False
3224,无衣,无衣,7.3,7.1,0.0,0.0,0.0,6.9,0.0,0.0,7.4,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,7609.0,8980.0,339,月汐工作室,【5小时/萧成/没有明显边缘/体验分：7分】 ✅一句话总结：有点古早的家国本 『🪖关键词：民国背景，小学生文笔，跑团机制流程不合理，依靠演绎拉体验，没必要再补课』 『🪖角色体验：男女角色体验没有明显偏差。略...全文,民国 机制 沉浸 家国,miquan_ratings.csv,miquan,mobile,,,,,5.0,,,,,,4-5h,False,True
3225,荒岛奇旅,荒岛奇旅,7.3,6.5,0.0,0.0,7.2,0.0,6.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,6346.0,218,叱鲸文化,3男4女 4.5小时 进阶 2021.12发行,架空 机制 欢乐 都市,miquan_ratings.csv,miquan,mobile,3,4,7,,4.5,进阶,2021,12,7,2021-12-01,4-5h,True,False
3226,朱砂,朱砂,8.1,7.7,0.0,0.0,7.8,0.0,7.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,9.5,46492.0,2607,FB发行工作室,3男4女 5.5小时 进阶 2022.07发行,架空 机制 欢乐 宫廷,miquan_ratings.csv,miquan,mobile,3,4,7,,5.5,进阶,2022,7,7,2022-07-01,5-6h,True,False
3228,诸神黄昏,诸神黄昏,7.7,7.0,0.0,6.3,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3161.0,14301.0,540,梦境岭剧本工作室,4男3女 6.0小时 高阶 2022.04发行,,miquan_ratings.csv,miquan,mobile,4,3,7,,6.0,高阶,2022,4,7,2022-04-01,5-6h,False,True
3229,少年与恶的距离,少年与恶的距离,7.0,7.1,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0,0,0,7.2,0.0,0,0,0,0,6565.0,4206.0,259,青行灯工作室,3男3女 4.0小时 新手 2022.07发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,新手,2022,7,6,2022-07-01,3-4h,False,True
3230,一方烟火,一方烟火,7.5,7.2,0.0,0.0,0.0,7.3,0.0,6.8,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,16038.0,539,天地之间,3男3女 4.0小时 进阶 2022.06发行,中式 情感 沉浸 都市,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,进阶,2022,6,6,2022-06-01,3-4h,False,True
3232,干掉天眼玩家,干掉天眼玩家,5.7,5.8,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.1,0,0,0,0,5.8,36002.0,536,十库工作室,4男3女 4.5小时 新手 2021.03发行,中式 阵营 欢乐 新手,miquan_ratings.csv,miquan,mobile,4,3,7,,4.5,新手,2021,3,7,2021-03-01,4-5h,True,False
3235,暗蝉,暗蝉,5.4,5.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.3,0.0,0,0,0,0,1.4,14792.0,501,神域文化,3男3女 4.5小时 高阶 2022.07发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,高阶,2022,7,6,2022-07-01,4-5h,True,False
3236,本格已死,本格已死,6.4,6.4,6.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,13685.0,15182.0,487,剧游方舟,3男3女 4.5小时 进阶,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,,,6,,4-5h,False,True
3237,双城,双城,6.8,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,6.6,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,5872.0,264,百夜行剧制,类型：立意/沉浸/机制 角色分配：3男3女 时长：4-5小时 角色：陆红芍 评价❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 双城这个本一看名字和简介 其实有经验的玩家可...全文,,miquan_ratings.csv,miquan,mobile,3,3,6,,5.0,,,,6,,4-5h,False,True
3238,如果白昼落尽,如果白昼落尽,8.5,8.1,0.0,0.0,0.0,0.0,0.0,7.7,8.2,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,68167.0,5519,一闪工作室; DialMforMurder,百本选手说剧本:剧本《如果白昼落尽》6人本 3男3女 剧本类型:城限本 情感 还原本 游戏时间:4.5小时 👬适合人群：老本 考古 ❤剧情感受：原生家庭 的 ...全文,,miquan_ratings.csv,miquan,mobile,3,3,6,6,4.5,,,,6,,4-5h,True,False
3239,下次一定,下次一定,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,0.0,0,好琦工作室,3男3女 4.5小时 进阶 2021.02发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2021,2,6,2021-02-01,4-5h,False,True
3241,商女,商女,7.1,6.9,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.2,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,6235.0,288,一.一剧本发行工作室,在谈论这个本的时候有些纠结，这个本的我的定位是古风情感大型演绎的本子。听名字就知道女性因素可能会重一些，但是结束下来七个小时我的感觉就是有两个女生反而有点边缘，男生有一个略边。前期偏向于欢乐互动，后期沉浸演绎。除开这些先说一下优点，剧情其实整体还是可以的，文笔很棒，内容很长两本加上来大概有一百来页，需要慢慢看，但...全文,古风 情感 演绎 武侠,miquan_ratings.csv,miquan,mobile,,,,,7.0,,,,,,6-8h,False,True
3242,十一月一日天气晴,十一月一日天气晴,6.7,6.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.3,0.0,0,0,0,0,1.4,1800.0,72,时间裂缝,5男1女 4.5小时 进阶 2022.01发行,,miquan_ratings.csv,miquan,mobile,5,1,6,,4.5,进阶,2022,1,6,2022-01-01,4-5h,True,False
3244,无言,无言,7.1,7.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.7,0.0,0,0,0,0,1.4,4369.0,190,剧文出品,3男3女 4.5小时 进阶 2022.05发行,,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2022,5,6,2022-05-01,4-5h,True,False
3247,致新世界,致新世界,8.9,8.7,0.0,0.0,0.0,8.6,7.7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5.4,50515.0,3928,折子戏工作室,《致 新世界》 剧本类型：情感沉浸 剧本人数：四男两女（可反串～） 剧本时长：6—7小时 ob角色：流浪者 “想和你看日落，只谈微风...全文,未来 机制 沉浸 科幻,miquan_ratings.csv,miquan,mobile,4,2,6,,7.0,,,,6,,6-8h,True,False
3248,离恨天,离恨天,6.3,6.4,5.6,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2.8,2196.0,89,木屋发行工作室,3男3女 4.5小时 进阶 2021.01发行,古风 推理 沉浸 玄幻,miquan_ratings.csv,miquan,mobile,3,3,6,,4.5,进阶,2021,1,6,2021-01-01,4-5h,True,False
3250,谋杀月亮,谋杀月亮,6.5,6.4,0.0,6.1,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5044.0,3674.0,147,T-Game发行工作室,4男2女 7.0小时 高阶,,miquan_ratings.csv,miquan,mobile,4,2,6,,7.0,高阶,,,6,,6-8h,False,True
3251,敕令,敕令,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,0.0,0,,4男4女 4.5小时 进阶,古风 情感 演绎 武侠,miquan_ratings.csv,miquan,mobile,4,4,8,,4.5,进阶,,,8,,4-5h,False,True
3253,不过一池星光,不过一池星光,7.9,7.4,0.0,0.0,0.0,7.7,0.0,0.0,7.6,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,44784.0,2485,大亦文创工作室,3男3女 5.0小时 进阶 2022.05发行,架空 情感 沉浸 童话,miquan_ratings.csv,miquan,mobile,3,3,6,,5.0,进阶,2022,5,6,2022-05-01,4-5h,False,True
3255,告别诗,告别诗,7.8,7.4,0.0,0.0,0.0,7.9,0.0,0.0,7.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,2916.0,249762.0,22674,月影工作室,3男3女 4.0小时 新手 2022.06发行,中式 情感 沉浸 校园,miquan_ratings.csv,miquan,mobile,3,3,6,,4.0,新手,2022,6,6,2022-06-01,3-4h,False,True
3256,我与春风皆过客,我与春风皆过客,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,6565.0,0.0,0,基本演绎工作室,剧本名称:《我与春风皆过客》 角色配置: 4男3女(不可反串) 剧本类型:立意/演绎/城限 剧本时长: 4小时 剧本杀店...全文,,miquan_ratings.csv,miquan,mobile,4,3,7,,4.0,,,,7,,3-4h,False,True
