query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
古镜奇谈1浮生沉梦,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
君似明月我似雾,君似明月我似雾,5.1,5.9,5.7,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,16865,153,葵花工作室,3男3女 4.5小时 进阶 2020.07发行,古风 情感 沉浸 宫廷
家园,家园,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,小本买卖工作室,4男4女 4.5小时 高阶 2018.11发行,
锦瑟,锦瑟,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,密语发行,3男2女 4.5小时 进阶 2020.04发行,古风 情感 演绎 武侠
余香,余香,8,7.5,7.6,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68888,143774,4244,天津剧盟发行工作室,3男2女 5.0小时 高阶 2020.07发行,
得分王,得分王,5,5.7,0,0,5.9,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,39588,640,75先生工作室,3男2女 4.5小时 进阶 2020.07发行,中式 机制 欢乐 都市
女厕,女厕,6,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18710,45346,738,梦境岭剧本工作室,剧本类型:日式恐怖校园变格 剧本人数:6️⃣（3男3女） 剧本时长:4小时左右↔️ 日本三饭市趣山中学，流传一些骇人的灵异传说，4楼女厕在很多年前，有一个误入校园的“英子”被吊死在最左边一格。最近接连有女学生吊死在同一个...全文,日式 推理 惊悚 校园
大离宫赋,大离宫赋,5.3,6.4,6.3,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,10105,92,DA剧本工场; 雪人剧制,3男3女 4.5小时 进阶 2020.07发行,古风 情感 沉浸 宫廷
杠上开花,杠上开花,5.5,6.3,0,0,6.7,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11599,117,花间工作室,1男7女 4.5小时 进阶 2020.06发行,架空 机制 欢乐 其他
艳落神都,艳落神都,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,南京桃花推理工作室,5男2女 4.5小时 进阶 2020.01发行,架空 机制 欢乐 战争
大车店,大车店,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,66号剧本工作室,5男3女 4.5小时 进阶,
纸妻,纸妻,7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,31,154330,3272,葵花工作室,4男3女 4.5小时 进阶 2020.06发行,
两面佛,两面佛,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 4.0小时 进阶,
虚花悟,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
绝崖雕rar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
弗洛伊德之锚,弗洛伊德之锚,7.1,7,6.9,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933,19888,445,鑫梦人生,3男3女 4.5小时 高阶 2020.07发行,中式 推理 欢乐 都市
阿依达,阿依达,6.1,6.5,0,0,0,0,6.4,0,6.3,0,0,0,0,0,0,0,0,0,0,0,7608,10345,193,北京夕文科技有限公司,2男2女 4.5小时 新手 2019.09发行,架空 机制 沉浸 都市
艋舺,艋舺,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,核桃剧本工作室,4男4女 4.5小时 进阶,
云螭乱,云螭乱,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,枫林轩工作室,5男2女 4.5小时 进阶,
天龙会,天龙会,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,不止发行工作室,5男0女 4.5小时 高阶,
湖心岛2,湖心岛2：围局,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,戏精推理发行工作室,2男3女 4.5小时 进阶,
湖心岛1,湖心岛1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,戏精推理发行工作室,3男3女 5.0小时 高阶,
格林格林,格林格林,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,梦天游MOTIYO,6男3女 4.5小时 进阶 2019.07发行,欧美 推理 沉浸 童话
云水谣,云水谣,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,天地之间,3男4女 4.5小时 进阶,民国 推理 沉浸 都市
鉴表师,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
漩涡,漩涡,6.2,6.5,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,3941,73,南昌罗生门推理室,4男2女 3.5小时 进阶 2020.06发行,
酆都锣鼓,酆都锣鼓,5.9,6.4,5.9,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,16273,212,九州长歌工作室,2男3女 4.5小时 进阶 2020.06发行,古风 推理 沉浸 怪谈
上钟儿,上钟儿,6.4,6.2,0,0,7.1,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,8937,122306,2073,星火文化,5男4女 4.5小时 新手 2020.06发行,中式 阵营 欢乐 新手
三寸弥音,三寸弥音,6.6,6.6,6.2,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16269,28368,459,桌立方,3男4女 4.0小时 新手 2020.07发行,现代 推理 悬疑 新手
谁动了我的奶酪,谁动了我的奶酪,7,7,0,0,7.1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,61005,1276,灰烬工作室,2男4女 4.0小时 新手 2020.06发行,架空 机制 欢乐 童话
再见萤火虫,再见萤火虫,5.4,5.9,5.2,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,55135,830,LARP原创工作室,4男3女 4.5小时 新手 2020.08发行,日式 推理 沉浸 二次元
精灵大劫案,精灵大劫案,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8937,0,0,豆芽剧本工作室,5男2女 4.5小时 高阶 2020.01发行,中式 推理 欢乐 都市
夜枭,夜枭,6.2,6.6,6.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,5190,62,空山工作室,4男3女 4.5小时 进阶 2021.05发行,
太平剃头馆,太平剃头馆,6.4,6.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,6022,94,佛系工作室,4男1女 4.5小时 进阶 2020.04发行,
佐渡岛,佐渡岛,6.6,6.6,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866,21785,336,珠海凤凰社,3男4女 4.5小时 进阶 2020.01发行,日式 推理 惊悚 都市
假面,假面,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,麻心汤圆,3男2女 4.5小时 高阶 2020.03发行,
我见,我见,6,6.6,0,0,0,6.5,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,1.1,10223,145,天津剧盟发行工作室,3男2女 4.5小时 进阶 2020.08发行,
黑色党徒,黑色党徒,7.7,7.4,7.1,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31218,60870,1270,西安蛛丝马迹,4男2女 5.0小时 高阶 2020.08发行,
应许之地,应许之地,7.1,7.1,7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20640,28478,600,贵阳·不二,玩的第一个硬核推理还原本，打了4个小时左右，推理不难还原难，后期大型认亲现场。 3男3女可反串，不是情感本反串不影响进度 第一幕双方辩论，我的人物是船长属于组织...全文,
七个密室,七个密室,7.1,6.3,7.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54224,108007,2276,灰烬工作室,4男2女 6.0小时 高阶 2020.07发行,架空 机制 沉浸 进阶
柯南之死,柯南之死,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,唯辰工作室,4男3女 4.5小时 进阶,
朝别梨怨,朝别梨怨,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,不止发行工作室,4男3女 4.5小时 进阶,中式 推理 沉浸 都市
无故人,无故人,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,天津剧盟发行工作室,6男0女 4.5小时 进阶 2019.06发行,
欺诈者,欺诈者,7.1,6.9,6.8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,6515,85,锋芒剧制,5男1女 4.5小时 高阶 2019.07发行,
ctm的爱情,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
安娜2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
来自澡堂的你,来自澡堂的你,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8938,0,0,沧之溟工作室,3男3女 4.5小时 进阶,中式 推理 欢乐 科幻
追凶手记,追凶手记,5.7,6.2,6.2,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,2.8,8032,105,白八工作室,6男0女 4.5小时 进阶 2020.03发行,中式 推理 沉浸 都市
钟点站,钟点站,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,久见文化,4男2女 4.5小时 进阶 2019.12发行,
掌眼,掌眼,6.9,6.8,0,0,6.9,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,5008,71,多面体工作室,4男2女 4.5小时 进阶 2020.02发行,民国 机制 欢乐 都市
永别了我的独角兽,永别了我的独角兽,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,跳！大神工作室,4男2女 4.5小时 进阶,中式 推理 沉浸 校园
永安,永安,6.9,6.8,6.4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2.8,4222,43,XY侦探工作室,3男3女 4.5小时 进阶 2020.06发行,古风 推理 沉浸 武侠
寻人启事,寻人启事,8,7.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20795,34965,1136,肆言良语,1男4女 4.5小时 进阶 2020.06发行,
血俑,血俑,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,鲜焰文化,3男3女 4.5小时 进阶 2020.06发行,
五庄神树,五庄神树,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,巨楠推理社,4男2女 4.5小时 进阶 2020.02发行,
生命线,生命线,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,,4男2女 4.5小时 高阶,中式 推理 沉浸 都市
脑髓炼狱,脑髓炼狱,6.5,6.6,0,6.7,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,7360,80,惊蛰推理,5男2女 4.5小时 高阶 2020.06发行,
即墨,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
古镜奇谈2月染长安,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
焚莱森林2,焚莱森林2,6.4,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,10267,133,X探案工作室,3男5女 4.5小时 高阶 2019.12发行,
豆大点事物语,豆大点事物语,6.5,6.4,6.5,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8938,16086,384,那奇剧本工作室,2男2女 4.5小时 进阶 2021.04发行,日式 推理 欢乐 都市
刀鞘,刀鞘,8.8,8.3,0,0,0,0,0,0,7.9,0,0,0,0,0,0,8.2,0,0,0,0,2.3,180205,10061,老玉米联合工作室,百本选手说剧本:剧本《刀鞘》7人本 4男3女 剧本类型:城限本 阵营 机制本 游戏时间:5小时左右 👬适合人群：老骗子 ❤剧情感受：...全文,
沉睡的证言,沉睡的证言,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8938,0,0,日暮里文化,4男2女 4.5小时 高阶 2020.05发行,架空 推理 欢乐 都市
百里黄泉,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
奥利安娜游乐园,奥利安娜游乐园,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,阿斯巴甜,3男4女 4.5小时 进阶 2020.04发行,架空 推理 沉浸 童话
阿卡姆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
离魂津梦,离魂津梦,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,阿斯巴甜,3男3女 4.5小时 进阶 2020.06发行,古风 推理 沉浸 武侠
来日方长,来日方长,6.7,6.8,0,0,0,0,6.6,0,6.6,0,0,0,0,0,0,0,0,0,0,0,7608,4241,47,阿斯巴甜,4男2女 4.5小时 高阶 2020.01发行,未来 机制 沉浸 科幻
镇宁村,镇宁村,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,宿因工作室,3男3女 4.5小时 进阶,
通灵师,通灵师,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,旖旎文化,3男2女 4.5小时 高阶 2020.05发行,
狐后,狐后,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,故事王国剧本工作室,3男3女 4.5小时 进阶 2019.12发行,
章东镇迷案,章东镇迷案,7.6,7.3,7,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,2.8,12676,738,智乐源文化,3男3女 4.5小时 进阶 2020.06发行,民国 推理 沉浸 豪门
原生之罪,原生之罪,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,清风阁,3男4女 4.5小时 进阶,中式 推理 沉浸 都市
寓盖弥彰,寓盖弥彰,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,众乐剧制,3男3女 4.5小时 进阶 2021.01发行,
沉默的莫比乌斯号,沉默的莫比乌斯号,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,摩沃德剧本工作室,3男3女 4.5小时 进阶,
漫漫长夜终极版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七情古墓,七情古墓,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,谜之推理社,4男3女 4.5小时 高阶 2019.06发行,架空 推理 悬疑 武侠
以你为名,以你为名,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8862,0,0,花间工作室,3男3女 4.5小时 进阶 2020.05发行,中式 情感 欢乐 校园
后天魔,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
欢迎来到菲尔斯街区,欢迎来到菲尔斯街区,7.5,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,9517,8830,194,75先生工作室,第242本 时长：4小时 配置：1男5女 这个本无论从难度还是体量上来看，在剧本杀存在以来的任何时期都无法撑得起独家的名头。 《菲尔斯街区》在故事层面存在一定的创新...全文,
今夕是何年,何似番外篇：今夕是何年,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,微草剧制; 乐玖剧作,3男3女 5.5小时 进阶 2023.01发行,
空灵,空灵,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,鑫梦人生,2男4女 4.5小时 进阶 2020.04发行,古风 情感 演绎 玄幻
狼啸,狼啸,6.1,6.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,9517,6135,99,西安佐思工作室; 荒诞剧社,4男5女 4.5小时 进阶 2020.05发行,
猫脸10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蘼世天歌,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
逆光,逆光,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,朋来仙境工作室,4男3女 4.5小时 高阶,中式 推理 沉浸 都市
青楼,青楼,8,7.4,0,0,8.1,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,5.8,269074,16176,西昆仑发行工作室,4男3女 4.0小时 新手 2020.04发行,古风 阵营 欢乐 都市
清水八幡,清水八幡,6.3,6.6,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,471,12678,151,阿斯巴甜,3男3女 4.5小时 进阶 2020.05发行,日式 机制 惊悚 战争
清州会议,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三千鸦杀,三千鸦杀,6,6.5,6.2,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,12397,186,LARP原创工作室,4男3女 4.5小时 高阶 2019.10发行,日式 推理 沉浸 家国
莎翁公馆,莎翁公馆,6.6,6.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1294,38,MasterKey剧本推理室,3男3女 4.5小时 进阶 2019.12发行,
神启,神启,6.9,6.8,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13658,22199,313,LARP原创工作室,3男3女 5.0小时 高阶 2020.06发行,
通远县,通远县,6.6,6.7,7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2794,49,山海明侦社,2男3女 4.5小时 高阶,
童话镇的挽歌,童话镇的挽歌,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5男3女 4.5小时 进阶,
蜕变2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
往生镇1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
现世,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
王国巨象扫描,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
八神女,八神女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049,0,0,九州长歌工作室,4男3女 4.5小时 高阶,
遗作诡堡,遗作诡堡,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,葫芦世界,3男2女 4.5小时 进阶 2019.02发行,
阴鬼人,阴鬼人,7.2,7.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15070,35094,840,葵花工作室,3男2女 4.5小时 进阶 2020.04发行,
云复往夕,云复往夕,7,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,1.4,7691,148,LARP原创工作室,第248本 时长：4小时 配置：2男4女 《云复往夕》这个本的故事在老本中算是鹤立鸡群的存在了：有细节、有伏笔、有回扣，在混乱的人物关系中写出了一个有逻辑的故事。还原部分也很有...全文,
云卷千岚,云卷千岚,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,吊儿郎当卓游工作室,4男3女 5.0小时 高阶,架空 推理 悬疑 武侠
尸乐园,尸乐园,6.5,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,6085,140,小本买卖工作室,3男3女 4.5小时 进阶 2019.10发行,
套马,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
欢迎来到万事屋,欢迎来到万事屋,7.7,7.4,6.4,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8943,23,1150,西安蛛丝马迹,补测系列🌟《欢迎来到万事屋》🌟 日式｜欢乐｜沉浸｜治愈｜推理｜情感 👦玩家配置:四男两女 🕰体验时长:4-5小时 很多人都拿《欢迎来到万事屋》和《日日是...全文,日式 推理 欢乐 都市
我要当班长,我要当班长,5.8,6.5,0,0,6.8,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,5.8,5456,60,真相骑士,3男3女 4.5小时 进阶 2019.12发行,
舍离,舍离,6.3,6.6,5.9,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,69966,875,桌立方,3男3女 4.0小时 新手 2019.05发行,古风 情感 沉浸 玄幻
古木吟20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
江河湖海,江河湖海,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,皂作文化,3男2女 4.5小时 高阶 2019.12发行,
归宿,【归宿】,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,有糖谋杀之谜工作室,2男3女 4.5小时 进阶,中式 推理 沉浸 都市
天罚,天罚,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,无尘推理工作室,4男2女 4.5小时 进阶 2019.11发行,
草鬼婆,草鬼婆,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飞鱼计划-八号剧本工作室,4男4女 4.5小时 进阶 2018.11发行,
蝴蝶效应,蝴蝶效应之死亡序曲,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,麋鹿侦探工作室,4男2女 4.5小时 高阶,
隔墙有眼,隔墙有眼,6.6,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,6645,138,推理大师,类型：现代恐怖推理 还原 配置：3男1女(可反串） 时长：3.5-4小时 穆洙心：女，27岁，百万粉丝大v美妆博主 张榆柳：男，27岁．小有名气园林艺术家 雷靖宇：男，27岁，循循善诱...全文,
生吞,生吞,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,橙鲸剧本工作室,4男2女 4.5小时 进阶 2019.12发行,中式 推理 沉浸 都市
汉殇,汉殇,7,6.8,0,6.7,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,9517,10477,153,旖旎文化,7男1女 4.5小时 进阶 2019.10发行,
骸,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
大明风华,大明风华,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,小本买卖工作室,3男3女 5.0小时 高阶 2020.05发行,古风 阵营 沉浸 武侠
沉默,沉默,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 6.0小时 高阶,
朝凤村,朝凤村,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,月满天台工作室,3男3女 4.5小时 高阶,
波旬,波旬,7.2,7,7,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19016,32616,589,天津剧盟发行工作室; 無花果工作室,4男2女 4.0小时 进阶 2020.04发行,
雾夜将尽,雾夜将尽,6.4,6.9,6.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,4787,58,阿斯巴甜,4男2女 4.5小时 进阶 2020.04发行,
雨疏风骤海棠依旧,雨疏风骤，海棠依旧,5.9,6.3,6.2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,15343,213,灰帆文化,3男2女 4.5小时 进阶 2020.05发行,架空 推理 欢乐 玄幻
囚徒起源,囚徒起源,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飞鱼计划-八号剧本工作室,4男3女 4.5小时 进阶 2019.10发行,
抓玛提克,抓玛提克,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,66号剧本工作室,5男2女 4.0小时 进阶 2020.01发行,中式 推理 沉浸 历史
食物链,食物链,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,春树工作室,人物：邵婷 题材：人性 立意 还原 情感 时长：3~4小时 人数：7人 3男4女（不反...全文,中式 推理 沉浸 都市
巨幕之上,巨幕之上,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,推理大师,3男2女 4.5小时 高阶 2019.10发行,
阿修罗王,阿修罗王,6.9,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1199,48,兰州贝克街文化娱乐有限公司,4男3女 4.5小时 进阶 2020.09发行,
多余之人,多余之人,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,A+剧本工作室,4男2女 5.0小时 高阶,
奉天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
平安街,平安街,6.2,0,6.4,7,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,8948,21147,397,豆芽剧本工作室,类型：本格，推理，硬核 时间：4小时 人数：7人，四男三女 【人物介绍】 【荣枯】：24岁，男，高大帅气，白净小生，无所事事 【发婆】：？岁，女，底衫褴褛，逢头垢面...全文,中式 推理 欢乐 都市
地狱幽兰,地狱幽兰,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,A+剧本工作室,0男5女 4.5小时 进阶,中式 推理 沉浸 都市
东不成 西不就,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
久违,久违,7.1,6.9,0,0,0,6.9,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,1.1,3396,48,瓦特工作室,3男3女 4.5小时 进阶 2019.08发行,
烛,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
子醜卒,子醜卒,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,巨鱼丹丹工作室,3男3女 4.5小时 进阶,
白银2,白银2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,兰州贝克街文化娱乐有限公司,4男2女 4.5小时 进阶,
屠夫,屠夫,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,嘉诺文化,4男3女 4.5小时 进阶 2019.10发行,
致前任,致前任,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,A+剧本工作室,4男4女 4.5小时 进阶,中式 推理 沉浸 都市
弥勒港,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
黄金时代,宝藏·黄金时代,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,0,0,轻舟工作室; 剧猩联盟工作室,6男2女 6.0小时 新手 2023.09发行,
犯罪屋,犯罪屋,6.8,6.5,6.8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,8930,129,ALL-IN工作室,2男3女 4.5小时 高阶 2019.06发行,
